ElectionType,Election,GeographyType,Geography,Poll,DateStart,DateEnd,SampleSize,SampleType,Democrat,Republican
Presidential,Presidential,State,Pennsylvania,The New York Times/Siena College/The Philadelphia Inquirer,10/29/2024,11/2/2024,1527,LV,47%,47%
Presidential,Presidential,State,Pennsylvania,Focaldata,10/3/2024,11/1/2024,2373,LV,50%,48%
Presidential,Presidential,State,Pennsylvania,Focaldata,10/3/2024,11/1/2024,2119,RV,51%,47%
Presidential,Presidential,State,Pennsylvania,Focaldata,10/3/2024,11/1/2024,2373,A,49%,47%
Presidential,Presidential,State,Pennsylvania,AtlasIntel,10/30/2024,10/31/2024,1738,LV,47%,49%
Presidential,Presidential,State,Pennsylvania,Data for Progress (D),10/25/2024,10/31/2024,908,LV,50%,48%
Presidential,Presidential,State,Pennsylvania,YouGov,10/25/2024,10/31/2024,982,RV,48%,46%
Presidential,Presidential,State,Pennsylvania,YouGov,10/25/2024,10/31/2024,956,LV,49%,46%
Presidential,Presidential,State,Pennsylvania,Redfield & Wilton Strategies,10/28/2024,10/31/2024,1596,LV,48%,48%
Presidential,Presidential,State,Pennsylvania,Suffolk University/USA Today,10/27/2024,10/30/2024,500,LV,49%,49%
Presidential,Presidential,State,Pennsylvania,Echelon Insights,10/27/2024,10/30/2024,600,LV,46%,51%
Presidential,Presidential,State,Pennsylvania,The Washington Post,10/26/2024,10/30/2024,1204,RV,48%,47%
Presidential,Presidential,State,Pennsylvania,The Washington Post,10/26/2024,10/30/2024,1204,LV,48%,47%
Presidential,Presidential,State,Pennsylvania,AtlasIntel,10/25/2024,10/29/2024,1299,LV,47%,49%
Presidential,Presidential,State,Pennsylvania,Quinnipiac University,10/24/2024,10/28/2024,2186,LV,46%,47%
Presidential,Presidential,State,Pennsylvania,CNN/SSRS,10/23/2024,10/28/2024,819,LV,48%,48%
Presidential,Presidential,State,Pennsylvania,Redfield & Wilton Strategies,10/25/2024,10/27/2024,1116,LV,48%,48%
Presidential,Presidential,State,Pennsylvania,North Star Opinion Research (R),10/22/2024,10/26/2024,600,LV,47%,47%
Presidential,Presidential,State,Pennsylvania,University of Massachusetts Lowell/YouGov,10/16/2024,10/23/2024,800,LV,48%,47%
Presidential,Presidential,State,Pennsylvania,Redfield & Wilton Strategies,10/20/2024,10/22/2024,1586,LV,48%,47%
Presidential,Presidential,State,Pennsylvania,Bloomberg/Morning Consult,10/16/2024,10/20/2024,866,RV,48%,48%
Presidential,Presidential,State,Pennsylvania,Bloomberg/Morning Consult,10/16/2024,10/20/2024,812,LV,50%,48%
Presidential,Presidential,State,Pennsylvania,Franklin & Marshall College,10/9/2024,10/20/2024,890,RV,49%,45%
Presidential,Presidential,State,Pennsylvania,Redfield & Wilton Strategies,10/16/2024,10/18/2024,1256,LV,48%,48%
Presidential,Presidential,State,Pennsylvania,AtlasIntel,10/12/2024,10/17/2024,2048,LV,47%,50%
Presidential,Presidential,State,Pennsylvania,Redfield & Wilton Strategies,10/12/2024,10/14/2024,1649,LV,48%,48%
Presidential,Presidential,State,Pennsylvania,The New York Times/Siena College/The Philadelphia Inquirer,10/7/2024,10/10/2024,857,RV,49%,45%
Presidential,Presidential,State,Pennsylvania,The New York Times/Siena College/The Philadelphia Inquirer,10/7/2024,10/10/2024,857,LV,49%,45%
Presidential,Presidential,State,Pennsylvania,American Pulse Research & Polling,10/2/2024,10/10/2024,1193,LV,48%,49%
Presidential,Presidential,State,Pennsylvania,Redfield & Wilton Strategies,10/8/2024,10/9/2024,707,LV,46%,48%
Presidential,Presidential,State,Pennsylvania,TIPP Insights,10/7/2024,10/9/2024,1079,RV,49%,45%
Presidential,Presidential,State,Pennsylvania,TIPP Insights,10/7/2024,10/9/2024,803,LV,48%,49%
Presidential,Presidential,State,Pennsylvania,University of Massachusetts Lowell/YouGov,10/2/2024,10/9/2024,800,LV,46%,45%
Presidential,Presidential,State,Pennsylvania,J.L. Partners,10/5/2024,10/8/2024,800,LV,47%,47%
Presidential,Presidential,State,Pennsylvania,Quinnipiac University,10/3/2024,10/7/2024,1412,LV,49%,46%
Presidential,Presidential,State,Pennsylvania,Hunt Research,10/2/2024,10/7/2024,1037,LV,47%,47%
Presidential,Presidential,State,Pennsylvania,Redfield & Wilton Strategies,9/27/2024,10/2/2024,5686,LV,48%,47%
Presidential,Presidential,State,Pennsylvania,The Bullfinch Group,9/26/2024,9/29/2024,800,RV,50%,46%
Presidential,Presidential,State,Pennsylvania,AtlasIntel,9/20/2024,9/25/2024,1775,LV,48%,51%
Presidential,Presidential,State,Pennsylvania,Bloomberg/Morning Consult,9/19/2024,9/25/2024,993,RV,50%,44%
Presidential,Presidential,State,Pennsylvania,Bloomberg/Morning Consult,9/19/2024,9/25/2024,924,LV,51%,45%
Presidential,Presidential,State,Pennsylvania,Fox News,9/20/2024,9/24/2024,1021,RV,48%,46%
Presidential,Presidential,State,Pennsylvania,Fox News,9/20/2024,9/24/2024,775,LV,47%,48%
Presidential,Presidential,State,Pennsylvania,Fabrizio Ward (R)/Impact Research (D),9/17/2024,9/24/2024,600,LV,49%,47%
Presidential,Presidential,State,Pennsylvania,Redfield & Wilton Strategies,9/16/2024,9/19/2024,1086,LV,47%,47%
Presidential,Presidential,State,Pennsylvania,University of Massachusetts Lowell/YouGov,9/11/2024,9/19/2024,800,LV,48%,46%
Presidential,Presidential,State,Pennsylvania,MassINC Polling Group,9/12/2024,9/18/2024,800,LV,50%,46%
Presidential,Presidential,State,Pennsylvania,Quinnipiac University,9/12/2024,9/16/2024,1331,LV,51%,45%
Presidential,Presidential,State,Pennsylvania,Franklin & Marshall College,9/4/2024,9/15/2024,890,RV,49%,46%
Presidential,Presidential,State,Pennsylvania,Redfield & Wilton Strategies,9/6/2024,9/9/2024,801,LV,45%,45%
Presidential,Presidential,State,Pennsylvania,YouGov,8/23/2024,9/3/2024,1000,RV,46%,45%
Presidential,Presidential,State,Pennsylvania,Wick Insights,8/27/2024,8/29/2024,1607,LV,47%,48%
Presidential,Presidential,State,Pennsylvania,CNN/SSRS,8/23/2024,8/29/2024,789,LV,47%,47%
Presidential,Presidential,State,Pennsylvania,Redfield & Wilton Strategies,8/25/2024,8/28/2024,1071,LV,46%,45%
Presidential,Presidential,State,Pennsylvania,Bloomberg/Morning Consult,8/23/2024,8/26/2024,803,LV,51%,46%
Presidential,Presidential,State,Pennsylvania,Bloomberg/Morning Consult,8/23/2024,8/26/2024,758,RV,51%,45%
Presidential,Presidential,State,Pennsylvania,Cook Political Report/BSG (R)/GS Strategy Group (D),9/19/2024,9/25/2024,474,LV,49%,47%
Presidential,Presidential,State,Pennsylvania,Remington Research Group (R),9/16/2024,9/20/2024,800,LV,47%,48%
Presidential,Presidential,State,Pennsylvania,The Washington Post,9/12/2024,9/16/2024,1003,RV,48%,47%
Presidential,Presidential,State,Pennsylvania,The Washington Post,9/12/2024,9/16/2024,1003,LV,48%,47%
Presidential,Presidential,State,Rhode Island,MassINC Polling Group,9/12/2024,9/18/2024,800,LV,56%,43%
Presidential,Presidential,State,Rhode Island,University of New Hampshire,9/12/2024,9/16/2024,683,LV,58%,38%
Presidential,Presidential,State,South Carolina,ActiVote,10/5/2024,10/29/2024,400,LV,42%,59%
Presidential,Presidential,State,South Carolina,ActiVote,9/9/2024,10/17/2024,400,LV,42%,58%
Presidential,Presidential,State,South Carolina,Winthrop University,9/21/2024,9/29/2024,1068,LV,42%,52%
Presidential,Presidential,State,South Carolina,The Citadel,10/17/2024,10/25/2024,1241,RV,41%,53%
Presidential,Presidential,State,South Carolina,The Citadel,10/17/2024,10/25/2024,1136,LV,42%,54%
Presidential,Presidential,State,South Carolina,East Carolina University,10/18/2024,10/22/2024,950,LV,42%,55%
Presidential,Presidential,State,South Dakota,Emerson College,10/19/2024,10/22/2024,825,LV,35%,62%
Presidential,Presidential,State,Tennessee,ActiVote,10/5/2024,10/28/2024,400,LV,38%,62%
Presidential,Presidential,State,Tennessee,ActiVote,9/24/2024,10/16/2024,400,LV,38%,62%
Presidential,Presidential,State,Tennessee,ActiVote,7/26/2024,8/29/2024,400,LV,37%,63%
Presidential,Presidential,State,Tennessee,Targoz Market Research,9/27/2024,10/8/2024,1200,RV,35%,54%
Presidential,Presidential,State,Tennessee,Targoz Market Research,9/27/2024,10/8/2024,971,LV,35%,56%
Presidential,Presidential,State,Texas,AtlasIntel,11/3/2024,11/4/2024,2434,LV,44%,55%
Presidential,Presidential,State,Texas,Morning Consult,10/22/2024,10/31/2024,2120,LV,45%,52%
Presidential,Presidential,State,Texas,ActiVote,10/21/2024,10/27/2024,400,LV,45%,55%
Presidential,Presidential,State,Texas,New York Times/Siena College,10/23/2024,10/26/2024,1180,RV,41%,52%
Presidential,Presidential,State,Texas,New York Times/Siena College,10/23/2024,10/26/2024,1180,LV,42%,52%
Presidential,Presidential,State,Texas,Rasmussen Reports (R),10/24/2024,10/25/2024,1002,LV,44%,50%
Presidential,Presidential,State,Texas,CES/YouGov,10/1/2024,10/25/2024,6526,A,47%,51%
Presidential,Presidential,State,Texas,CES/YouGov,10/1/2024,10/25/2024,6473,LV,47%,51%
Presidential,Presidential,State,Texas,Emerson College,10/18/2024,10/21/2024,815,LV,46%,53%
Presidential,Presidential,State,Texas,Rose Institute/YouGov,10/7/2024,10/17/2024,1108,RV,44%,49%
Presidential,Presidential,State,Texas,Rose Institute/YouGov,10/7/2024,10/17/2024,1108,RV,45%,50%
Presidential,Presidential,State,Texas,Rose Institute/YouGov,10/7/2024,10/17/2024,1075,LV,46%,51%
Presidential,Presidential,State,Texas,ActiVote,9/26/2024,10/16/2024,400,LV,44%,56%
Presidential,Presidential,State,Texas,Morning Consult,10/6/2024,10/15/2024,2048,LV,46%,50%
Presidential,Presidential,State,Texas,Marist College,10/3/2024,10/7/2024,1365,RV,46%,52%
Presidential,Presidential,State,Texas,Marist College,10/3/2024,10/7/2024,1186,LV,46%,53%
Presidential,Presidential,State,Texas,Mainstreet Research/Florida Atlantic University,10/2/2024,10/6/2024,811,RV,45%,50%
Presidential,Presidential,State,Texas,Mainstreet Research/Florida Atlantic University,10/2/2024,10/6/2024,775,LV,45%,50%
Presidential,Presidential,State,Texas,New York Times/Siena College,9/29/2024,10/6/2024,617,LV,44%,50%
Presidential,Presidential,State,Texas,RMG Research,9/25/2024,9/27/2024,779,LV,45%,51%
Presidential,Presidential,State,Texas,Public Policy Polling (D),9/25/2024,9/26/2024,759,RV,46%,51%
Presidential,Presidential,State,Texas,Emerson College,9/22/2024,9/24/2024,950,LV,46%,51%
Presidential,Presidential,State,Texas,ActiVote,9/7/2024,9/24/2024,400,LV,46%,54%
Presidential,Presidential,State,Texas,Morning Consult,9/9/2024,9/18/2024,2716,LV,46%,50%
Presidential,Presidential,State,Texas,Morning Consult,8/30/2024,9/8/2024,2940,LV,43%,52%
Presidential,Presidential,State,Texas,Emerson College,9/3/2024,9/5/2024,845,LV,46%,50%
Presidential,Presidential,State,Texas,YouGov,8/23/2024,8/31/2024,1200,RV,44%,49%
Presidential,Presidential,State,Texas,ActiVote,8/14/2024,8/31/2024,400,LV,46%,55%
Presidential,Presidential,State,Texas,Quantus Insights (R),8/29/2024,8/30/2024,1000,RV,42%,49%
Presidential,Presidential,State,Texas,Public Policy Polling (D),8/21/2024,8/22/2024,725,RV,44%,49%
Presidential,Presidential,State,Texas,ActiVote,7/31/2024,8/13/2024,400,LV,47%,53%
Presidential,Presidential,State,Texas,YouGov,1/11/2024,1/24/2024,1500,RV,39%,52%
Presidential,Presidential,State,Texas,AtlasIntel,11/3/2024,11/4/2024,2434,LV,44%,54%
Presidential,Presidential,State,Texas,Cygnal (R),10/26/2024,10/28/2024,600,LV,43%,51%
Presidential,Presidential,State,Texas,New York Times/Siena College,10/23/2024,10/26/2024,1180,RV,40%,50%
Presidential,Presidential,State,Texas,New York Times/Siena College,10/23/2024,10/26/2024,1180,LV,40%,51%
Presidential,Presidential,State,Texas,UT Tyler,10/14/2024,10/21/2024,1129,RV,45%,51%
Presidential,Presidential,State,Texas,UT Tyler,10/14/2024,10/21/2024,956,LV,46%,51%
Presidential,Presidential,State,Texas,YouGov,10/2/2024,10/10/2024,1091,LV,46%,51%
Presidential,Presidential,State,Texas,CWS Research (R),10/1/2024,10/4/2024,533,LV,43%,48%
Presidential,Presidential,State,Texas,University of Houston,9/26/2024,10/10/2024,1329,LV,46%,51%
Presidential,Presidential,State,Texas,Public Policy Polling (D),9/25/2024,9/26/2024,759,RV,44%,49%
Presidential,Presidential,State,Texas,Texas Hispanic Policy Foundation,9/13/2024,9/18/2024,1200,LV,44%,50%
Presidential,Presidential,State,Texas,CWS Research (R),9/4/2024,9/9/2024,504,LV,41%,51%
Presidential,Presidential,State,Texas,Texas Public Opinion Research/Lake Research Partners (D),8/24/2024,8/29/2024,800,RV,43%,51%
Presidential,Presidential,State,Texas,YouGov,8/23/2024,8/31/2024,1200,RV,44%,49%
Presidential,Presidential,State,Utah,ActiVote,10/7/2024,10/30/2024,400,LV,40%,60%
Presidential,Presidential,State,Utah,Noble Predictive Insights,10/2/2024,10/7/2024,600,RV,39%,52%
Presidential,Presidential,State,Utah,Noble Predictive Insights,10/2/2024,10/7/2024,539,LV,38%,54%
Presidential,Presidential,State,Utah,Public Policy Polling (D),9/27/2024,9/28/2024,612,LV,39%,54%
Presidential,Presidential,State,Utah,Noble Predictive Insights,10/25/2024,10/28/2024,695,LV,34%,54%
Presidential,Presidential,State,Utah,Deseret News/Hinckley Institute of Politics,10/15/2024,10/19/2024,813,RV,30%,61%
Presidential,Presidential,State,Utah,Deseret News/Hinckley Institute of Politics,10/15/2024,10/19/2024,813,RV,31%,63%
Presidential,Presidential,State,Utah,Noble Predictive Insights,10/2/2024,10/7/2024,600,RV,37%,51%
Presidential,Presidential,State,Utah,Noble Predictive Insights,10/2/2024,10/7/2024,539,LV,36%,54%
Presidential,Presidential,State,Vermont,University of New Hampshire,8/15/2024,8/19/2024,924,LV,70%,29%
Presidential,Presidential,State,Vermont,University of New Hampshire,10/29/2024,11/2/2024,1167,LV,63%,31%
Presidential,Presidential,State,Vermont,University of New Hampshire,8/15/2024,8/19/2024,924,LV,67%,27%
Presidential,Presidential,State,Virginia,AtlasIntel,11/3/2024,11/4/2024,2202,LV,51%,46%
Presidential,Presidential,State,Virginia,Research Co.,11/2/2024,11/3/2024,450,LV,51%,45%
Presidential,Presidential,State,Virginia,ActiVote,10/2/2024,10/28/2024,400,LV,54%,46%
Presidential,Presidential,State,Virginia,Rasmussen Reports (R),10/24/2024,10/25/2024,1014,LV,48%,46%
Presidential,Presidential,State,Virginia,CES/YouGov,10/1/2024,10/25/2024,2027,A,53%,44%
Presidential,Presidential,State,Virginia,CES/YouGov,10/1/2024,10/25/2024,2015,LV,53%,44%
Presidential,Presidential,State,Virginia,Quantus Insights (R),10/22/2024,10/24/2024,725,LV,49%,48%
Presidential,Presidential,State,Virginia,Braun Research,10/19/2024,10/23/2024,1004,RV,48%,42%
Presidential,Presidential,State,Virginia,Braun Research,10/19/2024,10/23/2024,1004,LV,49%,43%
Presidential,Presidential,State,Virginia,Christopher Newport University,9/28/2024,10/4/2024,800,LV,52%,41%
Presidential,Presidential,State,Virginia,Emerson College,9/22/2024,9/24/2024,860,LV,52%,44%
Presidential,Presidential,State,Virginia,Morning Consult,9/9/2024,9/18/2024,899,LV,51%,44%
Presidential,Presidential,State,Virginia,Rasmussen Reports (R),9/19/2024,9/22/2024,1144,LV,49%,46%
Presidential,Presidential,State,Virginia,ActiVote,8/19/2024,9/17/2024,400,LV,55%,45%
Presidential,Presidential,State,Virginia,Research America Inc.,9/3/2024,9/9/2024,1000,A,45%,45%
Presidential,Presidential,State,Virginia,Research America Inc.,9/3/2024,9/9/2024,756,LV,48%,46%
Presidential,Presidential,State,Virginia,Washington Post/Schar School,9/4/2024,9/8/2024,1005,RV,51%,43%
Presidential,Presidential,State,Virginia,Washington Post/Schar School,9/4/2024,9/8/2024,1005,LV,51%,43%
Presidential,Presidential,State,Virginia,Morning Consult,8/30/2024,9/8/2024,873,LV,52%,42%
Presidential,Presidential,State,Virginia,Quantus Insights (R),8/20/2024,8/22/2024,629,RV,47%,44%
Presidential,Presidential,State,Virginia,Roanoke College,8/12/2024,8/16/2024,691,LV,47%,44%
Presidential,Presidential,State,Virginia,Emerson College,7/14/2024,7/15/2024,1000,RV,45%,47%
Presidential,Presidential,State,Virginia,Mainstreet Research/Florida Atlantic University,7/14/2024,7/15/2024,301,RV,43%,44%
Presidential,Presidential,State,Virginia,Mainstreet Research/Florida Atlantic University,7/14/2024,7/15/2024,265,LV,43%,47%
Presidential,Presidential,State,Virginia,Mainstreet Research/Florida Atlantic University,7/12/2024,7/13/2024,617,RV,45%,41%
Presidential,Presidential,State,Virginia,Mainstreet Research/Florida Atlantic University,7/12/2024,7/13/2024,544,LV,46%,42%
Presidential,Presidential,State,Virginia,New York Times/Siena College,7/9/2024,7/12/2024,661,RV,48%,44%
Presidential,Presidential,State,Virginia,New York Times/Siena College,7/9/2024,7/12/2024,661,LV,49%,44%
Presidential,Presidential,State,Virginia,SoCal Strategies (R),7/6/2024,7/11/2024,1000,RV,47%,47%
Presidential,Presidential,State,Virginia,AtlasIntel,11/3/2024,11/4/2024,2202,LV,51%,45%
Presidential,Presidential,State,Virginia,Chism Strategies,10/28/2024,10/30/2024,520,LV,45%,45%
Presidential,Presidential,State,Virginia,Cygnal (R),10/27/2024,10/29/2024,400,LV,50%,43%
Presidential,Presidential,State,Virginia,Roanoke College,10/25/2024,10/29/2024,851,LV,51%,41%
Presidential,Presidential,State,Virginia,Virginia Commonwealth University,9/16/2024,9/25/2024,832,A,43%,37%
Presidential,Presidential,State,Virginia,Virginia Commonwealth University,9/16/2024,9/25/2024,762,RV,47%,37%
Presidential,Presidential,State,Virginia,Washington Post/Schar School,9/4/2024,9/8/2024,1005,RV,49%,42%
Presidential,Presidential,State,Virginia,Washington Post/Schar School,9/4/2024,9/8/2024,1005,LV,50%,42%
Presidential,Presidential,State,Virginia,Virginia Commonwealth University,8/26/2024,9/6/2024,809,A,46%,36%
Presidential,Presidential,State,Virginia,Virginia Commonwealth University,8/26/2024,9/6/2024,749,RV,49%,36%
Presidential,Presidential,State,Washington,Research Co.,11/2/2024,11/3/2024,450,LV,54%,39%
Presidential,Presidential,State,Washington,ActiVote,10/3/2024,10/29/2024,400,LV,59%,41%
Presidential,Presidential,State,Washington,Public Policy Polling (D),10/16/2024,10/17/2024,571,LV,55%,40%
Presidential,Presidential,State,Washington,Strategies 360,10/11/2024,10/16/2024,600,RV,55%,39%
Presidential,Presidential,State,Washington,SurveyUSA,10/9/2024,10/14/2024,703,LV,57%,35%
Presidential,Presidential,State,Washington,ActiVote,9/7/2024,10/13/2024,400,LV,60%,40%
Presidential,Presidential,State,Washington,Elway Research,10/8/2024,10/12/2024,401,RV,57%,32%
Presidential,Presidential,State,Washington,Elway Research,9/3/2024,9/6/2024,403,RV,53%,32%
Presidential,Presidential,State,Washington,DHM Research,7/12/2024,7/17/2024,500,RV,45%,40%
Presidential,Presidential,State,Washington,SurveyUSA,7/10/2024,7/13/2024,708,LV,51%,36%
Presidential,Presidential,State,West Virginia,Research America,8/21/2024,8/27/2024,400,RV,34%,61%
Presidential,Presidential,State,Wisconsin,HarrisX,11/3/2024,11/5/2024,1727,RV,47%,46%
Presidential,Presidential,State,Wisconsin,HarrisX,11/3/2024,11/5/2024,1549,LV,49%,47%
Presidential,Presidential,State,Wisconsin,AtlasIntel,11/3/2024,11/4/2024,869,LV,49%,50%
Presidential,Presidential,State,Wisconsin,Research Co.,11/2/2024,11/3/2024,450,LV,49%,46%
Presidential,Presidential,State,Wisconsin,Trafalgar Group (R),11/1/2024,11/3/2024,1086,LV,48%,47%
Presidential,Presidential,State,Wisconsin,Patriot Polling,11/1/2024,11/3/2024,835,RV,49%,49%
Presidential,Presidential,State,Wisconsin,InsiderAdvantage (R),11/1/2024,11/2/2024,800,LV,48%,49%
Presidential,Presidential,State,Wisconsin,AtlasIntel,11/1/2024,11/2/2024,728,LV,49%,50%
Presidential,Presidential,State,Wisconsin,Emerson College,10/30/2024,11/2/2024,800,LV,49%,49%
